not enough args for isData
19-Oct-2021 12:05:38 CDT  Initiating request to open file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
19-Oct-2021 12:05:39 CDT  Successfully opened file file:B2G-RunIIAutumn18DRPremix-GEN-SIM-RECO.root
-----------------------------------------
----------- BLOCK 1415 with 1 Elements -------------
*** ELEMENT 0 of type 8
-----------------------------------------
----------- BLOCK 1416 with 1 Elements -------------
*** ELEMENT 0 of type 8
-----------------------------------------
----------- BLOCK 1417 with 2 Elements -------------
*** ELEMENT 0 of type 9
*** ELEMENT 1 of type 8
-----------------------------------------
----------- BLOCK 1418 with 2 Elements -------------
*** ELEMENT 0 of type 9
*** ELEMENT 1 of type 8
-----------------------------------------
----------- BLOCK 1419 with 1 Elements -------------
*** ELEMENT 0 of type 8
-----------------------------------------
----------- BLOCK 1420 with 2 Elements -------------
*** ELEMENT 0 of type 9
*** ELEMENT 1 of type 8
-----------------------------------------
----------- BLOCK 1421 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1422 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1423 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1424 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1425 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1426 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1427 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1428 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1429 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1430 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1431 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1432 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1433 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1434 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1435 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1436 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1437 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1438 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1439 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1440 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1441 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1442 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1443 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1444 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1445 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1446 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1447 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1448 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1449 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1450 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1451 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1452 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1453 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1454 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1455 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1456 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1457 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1458 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1459 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1460 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1461 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1462 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1463 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1464 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1465 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1466 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1467 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1468 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1469 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1470 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1471 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1472 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1473 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1474 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1475 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1476 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1477 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1478 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1479 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1480 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1481 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1482 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1483 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1484 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1485 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1486 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1487 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1488 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1489 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1490 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1491 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1492 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1493 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1494 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1495 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1496 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1497 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1498 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1499 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1500 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1501 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1502 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1503 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1504 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1505 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1506 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1507 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1508 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1509 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1510 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1511 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1512 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1513 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1514 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1515 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1516 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1517 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1518 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1519 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1520 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1521 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1522 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1523 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1524 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1525 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1526 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1527 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1528 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1529 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1530 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1531 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1532 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1533 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1534 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1535 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1536 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1537 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1538 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1539 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1540 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1541 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1542 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1543 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1544 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1545 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1546 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1547 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1548 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1549 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1550 with 1 Elements -------------
*** ELEMENT 0 of type 9
-----------------------------------------
----------- BLOCK 1551 with 1 Elements -------------
*** ELEMENT 0 of type 11
-----------------------------------------
----------- BLOCK 1552 with 1 Elements -------------
*** ELEMENT 0 of type 11
-----------------------------------------


--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.368038
*** Element 0, type = 1
*** Element 0, pt = 0.368038
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.197409
*** Element 0, type = 1
*** Element 0, pt = 0.197409
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.226584
*** Element 0, type = 1
*** Element 0, pt = 0.226584
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.269642
*** Element 0, type = 1
*** Element 0, pt = 0.269642
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.328747
*** Element 0, type = 1
*** Element 0, pt = 0.328747
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.213639
*** Element 0, type = 1
*** Element 0, pt = 0.213639
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.36262
*** Element 0, type = 1
*** Element 0, pt = 0.36262
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.304748
*** Element 0, type = 1
*** Element 0, pt = 0.304748
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.167488
*** Element 0, type = 1
*** Element 0, pt = 0.167488
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.479475
*** Element 0, type = 1
*** Element 0, pt = 0.466092
*** Element 1, type = 5
*** Element 1, pt = 1.07539
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.49618
*** Element 0, type = 1
*** Element 0, pt = 0.496149
*** Element 1, type = 5
*** Element 1, pt = 1.07539
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.441572
*** Element 0, type = 1
*** Element 0, pt = 0.441556
*** Element 1, type = 5
*** Element 1, pt = 1.07539
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.899293
*** Element 0, type = 1
*** Element 0, pt = 0.899293
*** Element 1, type = 5
*** Element 1, pt = 0.525224
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.401969
*** Element 0, type = 1
*** Element 0, pt = 0.401969
*** Element 1, type = 5
*** Element 1, pt = 0.264697
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.257373
*** Element 0, type = 1
*** Element 0, pt = 0.257373
*** Element 1, type = 5
*** Element 1, pt = 0.264697
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.48207
*** Element 0, type = 1
*** Element 0, pt = 1.48207
*** Element 1, type = 5
*** Element 1, pt = 0.704176
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.738842
*** Element 0, type = 1
*** Element 0, pt = 0.738842
*** Element 1, type = 5
*** Element 1, pt = 0.704176
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.442427
*** Element 0, type = 1
*** Element 0, pt = 0.442427
*** Element 1, type = 5
*** Element 1, pt = 0.704176
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.655058
*** Element 0, type = 1
*** Element 0, pt = 0.655058
*** Element 1, type = 5
*** Element 1, pt = 0.704176
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.506825
*** Element 0, type = 1
*** Element 0, pt = 0.506825
*** Element 1, type = 5
*** Element 1, pt = 0.704176
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.6019
*** Element 0, type = 1
*** Element 0, pt = 0.6019
*** Element 1, type = 5
*** Element 1, pt = 0.441344
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.57232
*** Element 0, type = 1
*** Element 0, pt = 0.57232
*** Element 1, type = 5
*** Element 1, pt = 0.435218
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.576865
*** Element 0, type = 1
*** Element 0, pt = 0.576865
*** Element 1, type = 5
*** Element 1, pt = 0.435218
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.309209
*** Element 0, type = 1
*** Element 0, pt = 0.309209
*** Element 1, type = 5
*** Element 1, pt = 2.19197
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.323875
*** Element 0, type = 1
*** Element 0, pt = 0.323875
*** Element 1, type = 5
*** Element 1, pt = 2.19197
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 2.56098
*** Element 0, type = 5
*** Element 0, pt = 2.19197
*** Element 1, type = 1
*** Element 1, pt = 0.309209
*** Element 2, type = 1
*** Element 2, pt = 0.323875
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.569367
*** Element 0, type = 1
*** Element 0, pt = 0.569367
*** Element 1, type = 5
*** Element 1, pt = 0.33383
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.478801
*** Element 0, type = 1
*** Element 0, pt = 0.478801
*** Element 1, type = 5
*** Element 1, pt = 0.33383
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.42852
*** Element 0, type = 1
*** Element 0, pt = 0.42852
*** Element 1, type = 5
*** Element 1, pt = 1.4534
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.44359
*** Element 0, type = 1
*** Element 0, pt = 0.44359
*** Element 1, type = 5
*** Element 1, pt = 1.4534
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 1.48558
*** Element 0, type = 5
*** Element 0, pt = 1.4534
*** Element 1, type = 1
*** Element 1, pt = 0.42852
*** Element 2, type = 1
*** Element 2, pt = 0.44359
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.526434
*** Element 0, type = 1
*** Element 0, pt = 0.526434
*** Element 1, type = 5
*** Element 1, pt = 0.0422049
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.20128
*** Element 0, type = 1
*** Element 0, pt = 1.2287
*** Element 1, type = 5
*** Element 1, pt = 0.216575
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.637327
*** Element 0, type = 1
*** Element 0, pt = 0.638008
*** Element 1, type = 5
*** Element 1, pt = 0.216575
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.62634
*** Element 0, type = 1
*** Element 0, pt = 0.62636
*** Element 1, type = 5
*** Element 1, pt = 0.216575
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.725329
*** Element 0, type = 1
*** Element 0, pt = 0.725339
*** Element 1, type = 5
*** Element 1, pt = 0.216575
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.524739
*** Element 0, type = 1
*** Element 0, pt = 0.524739
*** Element 1, type = 5
*** Element 1, pt = 0.615298
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.00763
*** Element 0, type = 1
*** Element 0, pt = 1.00763
*** Element 1, type = 5
*** Element 1, pt = 0.514643
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.508589
*** Element 0, type = 1
*** Element 0, pt = 0.508589
*** Element 1, type = 5
*** Element 1, pt = 0.514643
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.666501
*** Element 0, type = 1
*** Element 0, pt = 0.666501
*** Element 1, type = 5
*** Element 1, pt = 3.82454
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.436368
*** Element 0, type = 1
*** Element 0, pt = 0.436368
*** Element 1, type = 5
*** Element 1, pt = 3.82454
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.503606
*** Element 0, type = 1
*** Element 0, pt = 0.503606
*** Element 1, type = 5
*** Element 1, pt = 3.82454
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 4.01758
*** Element 0, type = 5
*** Element 0, pt = 3.82454
*** Element 1, type = 1
*** Element 1, pt = 0.666501
*** Element 2, type = 1
*** Element 2, pt = 0.436368
*** Element 3, type = 1
*** Element 3, pt = 0.503606
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.584976
*** Element 0, type = 1
*** Element 0, pt = 0.584976
*** Element 1, type = 5
*** Element 1, pt = 3.19221
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.367477
*** Element 0, type = 1
*** Element 0, pt = 0.367477
*** Element 1, type = 5
*** Element 1, pt = 3.19221
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 3.88387
*** Element 0, type = 5
*** Element 0, pt = 3.19221
*** Element 1, type = 1
*** Element 1, pt = 0.584976
*** Element 2, type = 1
*** Element 2, pt = 0.367477
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.592806
*** Element 0, type = 1
*** Element 0, pt = 0.592806
*** Element 1, type = 5
*** Element 1, pt = 2.51895
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.414843
*** Element 0, type = 1
*** Element 0, pt = 0.414844
*** Element 1, type = 5
*** Element 1, pt = 2.51895
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.893319
*** Element 0, type = 1
*** Element 0, pt = 0.893319
*** Element 1, type = 5
*** Element 1, pt = 2.51895
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.333503
*** Element 0, type = 1
*** Element 0, pt = 0.333503
*** Element 1, type = 5
*** Element 1, pt = 2.51895
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 1.75007
*** Element 0, type = 5
*** Element 0, pt = 2.51895
*** Element 1, type = 1
*** Element 1, pt = 0.592806
*** Element 2, type = 1
*** Element 2, pt = 0.414844
*** Element 3, type = 1
*** Element 3, pt = 0.893319
*** Element 4, type = 1
*** Element 4, pt = 0.333503
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.674568
*** Element 0, type = 1
*** Element 0, pt = 0.674568
*** Element 1, type = 5
*** Element 1, pt = 0.213089
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.428662
*** Element 0, type = 1
*** Element 0, pt = 0.428662
*** Element 1, type = 5
*** Element 1, pt = 0.213089
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.489728
*** Element 0, type = 1
*** Element 0, pt = 0.489728
*** Element 1, type = 5
*** Element 1, pt = 0.213089
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 1.12702
*** Element 0, type = 1
*** Element 0, pt = 1.12702
*** Element 1, type = 5
*** Element 1, pt = 0.327148
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.850518
*** Element 0, type = 1
*** Element 0, pt = 0.850518
*** Element 1, type = 5
*** Element 1, pt = 0.327148
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.3861
*** Element 0, type = 1
*** Element 0, pt = 0.3861
*** Element 1, type = 5
*** Element 1, pt = 0.886604
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 1.24468
*** Element 0, type = 5
*** Element 0, pt = 0.886604
*** Element 1, type = 1
*** Element 1, pt = 0.3861
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.91974
*** Element 0, type = 1
*** Element 0, pt = 1.91974
*** Element 1, type = 5
*** Element 1, pt = 0.798936
*** Element 2, type = 4
*** Element 2, pt = 0.504777
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.673542
*** Element 0, type = 1
*** Element 0, pt = 0.673542
*** Element 1, type = 5
*** Element 1, pt = 0.362602
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.506355
*** Element 0, type = 1
*** Element 0, pt = 0.506355
*** Element 1, type = 5
*** Element 1, pt = 0.0439409
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.622159
*** Element 0, type = 1
*** Element 0, pt = 0.622159
*** Element 1, type = 5
*** Element 1, pt = 0.140268
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.66159
*** Element 0, type = 1
*** Element 0, pt = 0.66159
*** Element 1, type = 5
*** Element 1, pt = 0.254816
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.795158
*** Element 0, type = 1
*** Element 0, pt = 0.795158
*** Element 1, type = 5
*** Element 1, pt = 0.254816
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 1.0521
*** Element 0, type = 1
*** Element 0, pt = 1.0521
*** Element 1, type = 5
*** Element 1, pt = 0.283075
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.997333
*** Element 0, type = 1
*** Element 0, pt = 0.997333
*** Element 1, type = 5
*** Element 1, pt = 0.244574
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.453953
*** Element 0, type = 1
*** Element 0, pt = 0.453953
*** Element 1, type = 5
*** Element 1, pt = 0.244574
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.276374
*** Element 0, type = 1
*** Element 0, pt = 0.276374
*** Element 1, type = 5
*** Element 1, pt = 0.679275
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = -211,	 pt = 0.288643
*** Element 0, type = 1
*** Element 0, pt = 0.288643
*** Element 1, type = 5
*** Element 1, pt = 0.679275
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 211,	 pt = 0.339951
*** Element 0, type = 1
*** Element 0, pt = 0.339951
*** Element 1, type = 5
*** Element 1, pt = 0.679275
--------------------------------------
------------- PF CAND ----------------
CANDIDATE: type = 130,	 pt = 0.576436
*** Element 0, type = 5
*** Element 0, pt = 0.679275
*** Element 1, type = 1
*** Element 1, pt = 0.276374
*** Element 2, type = 1
